open_today,open_prev,high_prev,close_prev,low_prev,adj_close_prev,volume,ABER_ZG_5_15,ABER_SG_5_15,ABER_XG_5_15,ABER_ATR_5_15,ACCBL_20,ACCBM_20,ACCBU_20,AD,ADOSC_3_10,ADX_14,DMP_14,DMN_14,AMAT_LR_2,AMAT_SR_2,AO_5_34,OBV,OBV_min_2,OBV_max_2,OBV_EMA_4,OBV_EMA_12,AOBV_LR_2,AOBV_SR_2,BIAS_SMA_26,BOP,AR_26,BR_26,CCI_14_0.015,APO_12_26,AROOND_14,AROONU_14,AROONOSC_14,ATR_14,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,DEMA_10,DCL_20_20,DCM_20_20,DCU_20_20,DPO_20,EFI_13,EMA_10,ENTP_10,EOM_14_100000000,ER_10,CMF_20,CMO_14,COPC_11_14_10,DEC_1,CDL_DOJI_10_0.1,CG_10,CHOP_14_1_100,CKSPl_10_1_9,CKSPs_10_1_9,K_9_3,D_9_3,J_9_3,KST_10_15_20_30_10_10_10_15,KSTs_9,KURT_30,LDECAY_5,HL2,HLC3,HMA_10,ISA_9,ISB_26,ITS_9,IKS_26,ICS_26,MASSI_9_25,MEDIAN_30,MFI_14,MIDPOINT_2,BULLP_13,BEARP_13,FWMA_10,OHLC4,PDIST,PCTRET_1,MIDPRICE_2,MOM_10,NATR_14,NVI_1,PVI_1,PVO_12_26_9,PVOh_12_26_9,PVOs_12_26_9,PVOL,PVT,PWMA_10,QS_10,QTL_30_0.5,RMA_10,ROC_10,RSI_14,RVGI_14_4,RVGIs_14_4,RVI_14,SINWMA_14,SKEW_30,SLOPE_1,SMA_10,PGO_14,PPO_12_26_9,PPOh_12_26_9,PPOs_12_26_9,PSL_12,SWMA_10,T3_10_0.7,TEMA_10,TRIMA_10,SQZ_20_2.0_20_1.5,SQZ_ON,SQZ_OFF,SQZ_NO,STDEV_30,STOCHFk_14,STOCHFd_3,STOCHk_5,STOCHd_3,SUPERT_7_3.0,SUPERTd_7_3.0,TRIX_30_9,TRIXs_30_9,TRUERANGE_1,TSI_13_25,TTM_TRND_6,VWAP,VWMA_10,WCP,WILLR_14,UI_14,UO_7_14_28,VAR_30,VTXP_14,VTXM_14,WMA_10,ZL_EMA_10,Z_30,LR_14,LOGRET_1,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,MAD_30,INC_1,INERTIA_20_14,KCL_20_2,KCB_20_2,KCU_20_2
0.003415,0.003409,0.003471,0.003401,0.00339,0.0034,3341480,0.0034682,0.003745898,0.003190502,0.000277698,0.002314163,0.003071,0.003886413,831658740.3,1345757.638,41.75146103,27.01185812,13.7812755,1,0,0.000620797,1991703483,1991703483,1995044963,1994360215,1988696040,0,1,0.145473859,-0.098765432,129.9603175,124.5489691,19.50010223,0.000509173,0,28.57142857,28.57142857,0.000279309,0.003272707,0.0034758,0.003678893,0.003539375,0.002188,0.0032515,0.004315,0.0002531,660.1366786,0.00337252,3.476920141,2.42E-07,0.226086957,0.116067769,15.12209367,76.56752119,1,100,-5.541397247,36.47311,0.004006548,0.002698784,35.54933125,44.75882764,17.13033847,29744.89693,18676.06691,-1.449459231,0.003401,0.0034305,0.003420667,0.003445446,0.00278675,0.0035415,0.0035275,0.0032515,0.002386,27.08323921,0.0026635,70.16666269,0.00341,0.000156383,7.54E-05,0.003433217,0.00341775,0.000164,-0.005264697,0.003378,-0.000312,8.212569184,494.1209331,2061.957786,-2.255047728,-12.54219353,10.2871458,11364.37348,40074137980,0.003487473,-3.46E-05,0.0026635,0.003212026,-8.402908699,57.80169749,0.212265941,0.21787992,42.52334135,0.003437631,0.427906064,-1.80E-05,0.0034797,0.166195446,17.14920462,5.29526601,11.85393861,50,0.0034726,0.003465859,0.003494559,0.003480806,0.001024333,0,1,0,0.000497216,30.20833333,31.53044872,46.3960336,45.52861949,0.00265181,1,-0.424365967,-0.595772844,8.10E-05,20.22909915,-1,0.006194547,0.003486188,0.00341575,-45.83751254,9.250516955,51.98784775,2.47E-07,1.227159548,0.788929324,0.003453509,0.003443445,0.986292193,0.003583782,-0.005278605,0.000195809,3.15E-05,0.000164319,0.00045412,0,56.07164076,0.00262806,0.003198364,0.003768668
0.003314,0.003415,0.003478,0.003308,0.003287,0.003307,5890530,0.003427667,0.003699585,0.003155749,0.000271918,0.002335497,0.0031062,0.003941997,827063510.1,-629188.6025,40.47085495,25.66198016,15.78748424,0,1,0.0005649,1985812953,1985812953,1991703483,1990941310,1988252488,0,1,0.104578437,-0.560209424,127.9062195,123.9067986,-21.87192118,0.000490026,0,21.42857143,21.42857143,0.000273002,0.00324371,0.0034132,0.00358269,0.003487709,0.002188,0.0032515,0.004315,0.00020285,487.5715403,0.003360789,3.408263753,2.16E-07,0.400447427,0.108100668,9.618547835,67.50320034,1,0,-5.505954466,38.04790514,0.004006548,0.002698784,30.35143887,39.95636472,11.14158717,29613.89156,21570.61535,-1.523998779,0.003308,0.0033825,0.003357667,0.003388103,0.0027845,0.0035415,0.0034435,0.0032515,0.002427,26.93328511,0.0026925,67.66965054,0.0033545,0.000164328,-2.67E-05,0.003383552,0.003372,0.000289,-0.027344899,0.0033825,-0.000537,8.2527708,494.1209331,2059.223296,-5.412001819,-12.5593181,7.14731628,19485.87324,40058030386,0.003497166,-6.14E-05,0.0026925,0.003221624,-13.96618986,54.84705483,0.202995639,0.215497237,39.21035272,0.003466429,0.299659327,-9.30E-05,0.003426,-0.413865874,16.36250776,3.606855318,12.75565244,41.66666667,0.003460867,0.003501822,0.003418367,0.003468472,0.000869833,0,1,0,0.000493708,6.117021277,23.74039598,34.59843624,42.3959515,0.00265181,1,-0.382709747,-0.554498715,0.000191,18.79265222,-1,0.006192735,0.003428713,0.00334525,-51.69404517,9.450525185,47.50805904,2.44E-07,1.178672184,0.797254091,0.003422291,0.00337591,0.745514272,0.003465886,-0.027725729,0.000179224,1.19E-05,0.0001673,0.000455191,0,52.52669166,0.002656435,0.003208805,0.003761176
0.003326,0.003314,0.003353,0.003274,0.003032,0.003273,13732200,0.003370333,0.003645523,0.003095143,0.00027519,0.002379578,0.0031493,0.003971078,834036558.7,838775.0897,37.97506884,23.53344017,21.06709761,0,1,0.000486062,1972080753,1972080753,1985812953,1983397087,1985764529,0,1,0.084962655,-0.124610592,117.4689676,114.3835616,-121.2507817,0.000430635,0,14.28571429,14.28571429,0.00027643,0.00323108,0.0033592,0.00348732,0.003435942,0.002188,0.0032515,0.004315,0.00021275,351.2192059,0.00334501,3.368615849,1.27E-07,0.145589798,0.137925396,7.603572243,54.53094761,1,0,-5.528441227,46.3038599,0.004006548,0.002698784,32.89781953,37.60351632,23.48642594,30569.09671,24179.05092,-1.551781785,0.003274,0.0031925,0.003219667,0.003322969,0.00276625,0.0035415,0.0033505,0.0032515,0.002371,26.89618725,0.0027795,61.1542204,0.003291,4.50E-05,-0.000276005,0.003340832,0.00324325,0.000608,-0.010278114,0.003255,-0.000137,8.443192153,494.1209331,2058.195485,-1.351486731,-6.799042409,5.447555678,44959.2228,40043916275,0.003474578,-2.35E-05,0.0027795,0.003226861,-4.016417473,53.76501123,0.175982449,0.204738757,36.73010994,0.003467304,0.175316186,-3.40E-05,0.0034123,-0.646195741,14.2706926,1.212032127,13.05866047,33.33333333,0.0034476,0.003521826,0.003349763,0.003449056,0.000577667,0,1,0,0.000490137,39.41368078,25.24634513,28.02440964,36.33962649,0.00265181,1,-0.343177922,-0.51260732,0.000321,17.30029098,-1,0.006188316,0.003415639,0.00323325,-68.80370126,10.2501219,52.9054693,2.40E-07,1.126387537,0.902823759,0.003394655,0.003335563,0.628940351,0.003369895,-0.010331298,0.000161475,-4.66E-06,0.000166135,0.000453382,0,48.2294103,0.002654108,0.003215014,0.003775921
0.003019,0.003326,0.003326,0.002946,0.002858,0.002945,14253600,0.003286,0.003574044,0.002997956,0.000288044,0.002373412,0.0031753,0.004051412,825143286.9,-1466623.979,35.60576355,20.82178142,22.9236601,0,1,0.000384671,1957827153,1957827153,1972080753,1973169114,1981466471,0,1,-0.028018882,-0.811965812,105.2861035,105.6100218,-205.5585897,0.00034241,0,7.142857143,7.142857143,0.000290114,0.002887766,0.0032696,0.003651434,0.003287505,0.002188,0.0032515,0.004315,-6.26E-05,-366.8379378,0.003272462,3.324976281,1.52E-08,0.287865368,0.090641646,-9.576507401,38.65389712,1,0,-5.613793716,47.79195304,0.004006548,0.002714506,25.54881351,33.58528205,9.475876433,29895.2623,26248.33865,-1.490982806,0.002946,0.003092,0.003043333,0.003192464,0.00273725,0.0035415,0.0032635,0.0032515,0.002405,27.0653822,0.0029005,54.35542748,0.00311,6.97E-05,-0.00039829,0.003189608,0.003114,0.000608,-0.100183262,0.0031055,-0.000325,9.847714683,494.1209331,2048.177159,2.071982611,-2.700458453,4.772441064,41991.1056,39901119060,0.003433635,-4.35E-05,0.0029005,0.003198775,-9.93579945,44.61971366,0.108526883,0.1797915,33.71974898,0.003443406,0.118612295,-0.000328,0.0033798,-1.753568636,11.29722688,-1.409146878,12.70637375,25,0.003414967,0.003520314,0.003154903,0.003421389,0.000226,0,1,0,0.000481876,14.19354839,19.90808348,24.96568342,29.19617643,0.00265181,1,-0.308544813,-0.471002822,0.000468,12.9972977,-1,0.00618347,0.003388702,0.003019,-93.96019218,12.00470686,43.3653975,2.32E-07,1.007777562,0.984444877,0.003309873,0.003178733,-0.07249451,0.003229901,-0.105564161,0.000119564,-3.73E-05,0.000156821,0.000439196,0,43.91232502,0.002592764,0.003189394,0.003786024
0.003081,0.003019,0.00316,0.00316,0.002829,0.003159,14829700,0.0032182,0.003509108,0.002927292,0.000290908,0.00238874,0.00321795,0.00410424,839972986.9,2442128.582,33.52314982,19.14181871,21.7810015,0,1,0.000291959,1972656853,1957827153,1972656853,1972964209,1980111145,0,1,0.035203992,0.425981873,105.1302289,108.8479016,-164.7709321,0.000299878,100,0,-100,0.000293034,0.002868411,0.0032178,0.003567189,0.003247592,0.002188,0.0032515,0.004315,0.0002028,138.9325962,0.003252015,3.292386686,-1.48E-07,0.258874459,0.15166333,1.425369795,25.0082465,0,0,-5.631332279,51.3377679,0.004006548,0.002740355,30.16746298,32.44600903,25.61037088,29044.12021,27773.12279,-1.477614683,0.00316,0.0029945,0.003049667,0.00310149,0.00265675,0.0034225,0.003249,0.0032515,0.002463,27.26279171,0.003053,46.09294331,0.003053,-8.25E-05,-0.000413534,0.003177259,0.003042,0.000594,0.072640869,0.0030775,-0.000299,9.273231848,494.1209331,2055.441245,4.984010351,0.169255429,4.814754922,46861.852,40008843290,0.003385607,-4.13E-05,0.003053,0.003194898,-8.644116797,50.53189793,0.008929164,0.130157245,39.32498038,0.00340863,0.027184437,0.000214,0.0033499,-0.83102904,9.823896043,-2.305982168,12.12987821,33.33333333,0.0033696,0.003503126,0.003123174,0.003387694,1.23E-05,0,1,0,0.000480027,51.00154083,34.86959,28.18682492,27.05897266,0.00265181,1,-0.276483742,-0.430225364,0.000331,11.12305137,-1,0.006178455,0.003359869,0.00307725,-70.49910873,12.91446675,47.93109505,2.30E-07,0.913313405,1.261899287,0.003269909,0.003131509,0.341369488,0.003198851,0.07012371,0.000102437,-4.35E-05,0.000145944,0.000435933,1,40.26998704,0.002583739,0.003186595,0.00378945
0.00296,0.003081,0.003164,0.002947,0.002928,0.002946,6942240,0.003136667,0.003423914,0.002849419,0.000287247,0.002416468,0.00324865,0.004153718,834148565.2,1965926.946,31.5698346,18.12401459,20.51035808,0,1,0.000195868,1965714613,1965714613,1972656853,1970064371,1977896294,0,1,-0.038221597,-0.56779661,103.4358974,102.6510324,-146.5468043,0.000261301,92.85714286,0,-92.85714286,0.00028896,0.002779696,0.003127,0.003474304,0.003147565,0.002188,0.0032515,0.004315,5.42E-05,-92.15736326,0.003196557,3.257852041,-1.30E-07,0.361670395,0.111088828,-8.384175709,9.446154701,1,0,-5.674501727,53.3112196,0.004006548,0.00319662,24.83920609,29.91040805,14.69680217,26987.29423,28555.18474,-1.418484715,0.002947,0.003046,0.003013,0.003005035,0.00265675,0.0033875,0.003245,0.0032515,0.002608,27.42462844,0.0030535,33.57025356,0.0030535,-3.63E-05,-0.000272315,0.003088336,0.00303,0.000417,-0.067405063,0.0029965,-0.000485,9.805234483,487.3804268,2055.441245,1.435568018,-2.703349523,4.138917541,20458.78128,39962049077,0.003325566,-5.10E-05,0.0030535,0.003170108,-14.13170163,45.34323156,-0.10106969,0.051637476,36.01527352,0.003370417,-0.02581767,-0.000213,0.0033014,-1.358208697,8.527788587,-2.8816717,11.40946029,33.33333333,0.003310433,0.003470456,0.003009302,0.003336778,-0.000214667,0,1,0,0.000475397,18.18181818,27.79230247,25.78152189,26.31134341,0.00265181,1,-0.248661372,-0.39110287,0.000236,7.800737238,-1,0.006176086,0.003315516,0.0029965,-88.29365079,13.83947772,46.36813599,2.26E-07,0.861516035,1.187317784,0.003196655,0.003032325,-0.124948199,0.003146989,-0.069784324,7.09E-05,-6.01E-05,0.000130927,0.000425667,0,36.64719026,0.002573383,0.003163776,0.003754169
0.002897,0.00296,0.00297,0.002919,0.002847,0.002918,9546950,0.003047533,0.003323831,0.002771236,0.000276297,0.002456229,0.00327645,0.004174979,835778532.3,2111022.442,30.11030463,17.54938813,21.94797887,0,1,8.85E-05,1956167663,1956167663,1965714613,1964505688,1974553428,0,1,-0.05101658,-0.333333333,101.8002028,101.8476335,-143.2403998,0.000204494,85.71428571,0,-85.71428571,0.000277106,0.002731617,0.0030492,0.003366783,0.003064718,0.002321,0.003318,0.004315,9.04E-05,-117.1798256,0.003146092,3.222634673,-1.11E-07,0.594915254,0.102417554,-9.615403364,-2.360049637,1,0,-5.677147809,56.06959687,0.004006548,0.003248644,20.23144135,26.68408581,7.326152418,24176.23379,28513.43089,-1.364823389,0.002919,0.0029085,0.002912,0.002929189,0.00264925,0.0033855,0.0032375,0.0032515,0.002607,27.54752599,0.0030535,36.21009267,0.002933,-0.000190127,-0.000313127,0.003021762,0.002924,0.000218,-0.009501188,0.0030055,-0.000702,9.493181086,487.3804268,2054.491127,0.524771277,-2.891317011,3.416088288,27867.54705,39952978341,0.003247766,-7.25E-05,0.0030535,0.003144997,-19.38690969,44.6935536,-0.177222092,-0.04216271,32.45098467,0.00333271,-0.068590049,-2.80E-05,0.0032312,-1.334720339,6.648202332,-3.809006363,10.4572087,25,0.003239333,0.003424673,0.0029251,0.003274083,-0.000395667,0,1,0,0.000471751,17.17557252,28.78631051,27.99323214,27.32052632,0.00265181,1,-0.224843448,-0.354275839,0.000123,4.970627468,-1,0.006172729,0.003245462,0.00291375,-89.28571429,14.46642218,46.20086675,2.23E-07,0.876389265,1.232854432,0.003127127,0.002947175,-0.202083829,0.003062745,-0.009546612,4.31E-05,-7.03E-05,0.000113357,0.000417733,0,33.10642973,0.00258287,0.003140464,0.003698058
0.002784,0.002897,0.002966,0.002746,0.002738,0.002745,7980110,0.002966933,0.003240011,0.002693856,0.000273078,0.0024645,0.0032947,0.0042165,828358430,-382473.0759,29.20668271,16.50477554,23.48721643,0,1,1.02E-05,1948187553,1948187553,1956167663,1957978434,1970497139,0,1,-0.108842179,-0.662280702,99.04552129,97.98347911,-136.5646046,0.000141865,100,21.42857143,-78.57142857,0.000273598,0.002649496,0.0029436,0.003237704,0.002947251,0.002367,0.003341,0.004315,-2.81E-05,-297.6625691,0.003073348,3.19148535,-9.02E-08,0.62539185,0.068247474,-16.99953904,-13.68859651,1,0,-5.696325443,51.27826585,0.004006548,0.003239579,13.84798793,22.40538652,-3.266809257,21311.20223,27852.22853,-1.320208187,0.002746,0.002852,0.002816667,0.002831305,0.0026425,0.0033855,0.003108,0.0032515,0.003207,27.3320852,0.0030535,38.0721739,0.0028325,-0.000134966,-0.000362966,0.002914126,0.00283675,0.000327,-0.059266872,0.002854,-0.000798,9.963524677,481.4537395,2054.491127,-1.429810625,-3.87671913,2.446908505,21913.38206,39905682725,0.003161605,-8.27E-05,0.0030535,0.003105097,-22.51693002,40.80349793,-0.200255428,-0.124651638,28.55704025,0.003283894,-0.084977679,-0.000173,0.0031514,-1.824356414,4.603949274,-4.682607538,9.286556811,25,0.003161067,0.003365605,0.002796427,0.003199222,-0.000523167,0,1,0,0.000468068,1.360544218,12.23931164,20.38260483,24.71911962,0.00265181,1,-0.206030053,-0.320288636,0.000228,1.3142391,-1,0.006169846,0.003168368,0.002799,-99.14070892,15.33192605,43.80658479,2.19E-07,0.864557313,1.154870941,0.003038909,0.002874234,-0.583675377,0.002935468,-0.061095785,7.02E-06,-8.51E-05,9.21E-05,0.000412867,0,29.67506246,0.002554978,0.003102896,0.003650814
0.002873,0.002784,0.002916,0.002838,0.002734,0.002837,11384200,0.002924133,0.003191139,0.002657128,0.000267006,0.002510705,0.00329385,0.004182455,829984744.3,-850305.5081,28.3841381,15.70133968,22.45086918,0,1,-5.05E-05,1959571753,1948187553,1959571753,1958615761,1968816311,0,1,-0.08385687,0.296703297,110.3393425,111.0432705,-110.0778315,6.02E-05,100,14.28571429,-85.71428571,0.000267056,0.002613277,0.002922,0.003230723,0.002892377,0.002734,0.0035245,0.004315,0.0001202,-105.5184307,0.003030558,3.1806474,-1.04E-07,0.456486043,0.018323358,-11.79556907,-22.11380877,0,0,-5.702306351,49.72334283,0.003665293,0.003180421,13.89149016,19.56742106,2.539628346,18953.54205,26699.50445,-1.24485855,0.002838,0.002825,0.002829333,0.002775101,0.002583,0.00336,0.003106,0.0032515,0.004795,27.16189079,0.0030535,37.06704534,0.002792,-0.000147399,-0.000329399,0.002883441,0.002818,0.000348,0.033503277,0.00285,-0.000556,9.409994562,481.4537395,2057.841454,-0.289930915,-2.189471536,1.899540621,32308.3596,39943823526,0.003081391,-6.36E-05,0.0030535,0.003078388,-16.38185032,43.61415235,-0.192090395,-0.174685854,37.66013061,0.003225052,-0.117930428,9.20E-05,0.0030958,-1.343294811,1.944327183,-5.873783702,7.818110886,25,0.0030882,0.003298489,0.002759089,0.003121889,-0.0005805,0,1,0,0.000462641,24.18604651,14.24072108,22.38110445,23.58564714,0.00265181,1,-0.190728317,-0.289505042,0.000182,-0.855838023,-1,0.006165758,0.003113345,0.0028315,-88.87700535,16.16380655,46.25893444,2.14E-07,0.843075151,1.19205298,0.002981927,0.002809101,-0.408956647,0.002862571,0.032954271,-1.40E-05,-8.48E-05,7.09E-05,0.000404867,1,28.69974449,0.002547266,0.003077668,0.00360807
0.002776,0.002873,0.00291,0.00278,0.002741,0.002779,5668670,0.002876267,0.003136739,0.002615795,0.000260472,0.002533771,0.0032714,0.004132771,826932383.5,-1935596.702,27.62034669,14.97249376,21.40871451,0,1,-8.82E-05,1953903083,1953903083,1959571753,1956730690,1966521968,0,1,-0.10650712,-0.550295858,107.2448715,110.1156069,-97.7158343,-1.71E-05,92.85714286,7.142857143,-85.71428571,0.000260052,0.002672939,0.002846,0.003019061,0.002834672,0.002734,0.0035245,0.004315,0.00010945,-137.4133492,0.002985002,3.169490672,-1.22E-07,0.510791367,-0.047259542,-14.36826675,-28.07730846,1,0,-5.694811834,49.17385063,0.003560764,0.003164879,11.32192534,16.81892249,0.327931037,15403.345,25105.99868,-1.197645204,0.00278,0.0028255,0.002810333,0.002733018,0.002583,0.0033315,0.003106,0.0032515,0.006279,26.95429231,0.0030535,31.12377918,0.002809,-0.000112914,-0.000281914,0.00284249,0.002826,0.00028,-0.020436927,0.002825,-0.000639,9.354376654,479.4100468,2057.841454,-3.962872719,-4.689930672,0.727057953,15758.9026,39932238506,0.00300851,-7.59E-05,0.0030535,0.003048549,-18.68967534,42.25212809,-0.188323917,-0.191706276,32.62435705,0.003161596,-0.136292449,-5.80E-05,0.0030319,-1.396140073,-0.548028745,-6.692911704,6.14488296,25,0.0030176,0.00322676,0.002715677,0.003056556,-0.000558,0,1,0,0.000459469,10.69767442,12.08142172,14.32033117,19.02801348,0.00265181,1,-0.178949258,-0.262236519,0.000169,-3.042432386,-1,0.006163715,0.003048313,0.00280275,-95.0802139,17.07507988,42.22978253,2.11E-07,0.801635992,1.212971078,0.002924509,0.002773446,-0.547733207,0.002788464,-0.020648651,-3.49E-05,-8.46E-05,4.97E-05,0.0004004,0,27.82770813,0.00253724,0.003049318,0.003561397
0.00267,0.002776,0.002828,0.002672,0.002661,0.002671,5725520,0.002817733,0.003071974,0.002563493,0.000254241,0.002586765,0.00321935,0.003946265,821961123.6,-3785380.633,27.27016693,14.26769166,22.65593946,0,1,-0.000151091,1948177563,1948177563,1953903083,1953309439,1963699752,0,1,-0.145075744,-0.622754491,108.8335518,113.2211538,-107.686248,-9.13E-05,100,0,-100,0.000253405,0.002604185,0.002791,0.002977815,0.002758533,0.002661,0.003306,0.003951,4.71E-05,-206.119465,0.002928092,3.154849316,-1.39E-07,0.543624161,-0.065197539,-19.07725846,-34.15517761,1,0,-5.685738425,45.37803037,0.003388288,0.003074091,8.077815351,13.90522011,-3.576994167,11431.15459,23085.69457,-1.175607021,0.002672,0.0027445,0.002720333,0.002693084,0.002573,0.0032625,0.003007,0.0032515,0.005,26.76001542,0.0030535,22.99712446,0.002726,-0.000144783,-0.000311783,0.002774944,0.00273425,0.000234,-0.038848921,0.0027855,-0.000729,9.483724665,479.4100468,2053.956562,-6.961034938,-6.150474313,-0.810560625,15298.58944,39909995479,0.002937324,-8.55E-05,0.0030535,0.003010894,-21.4348721,39.76208425,-0.216967003,-0.196341843,28.31524583,0.003093351,-0.141366664,-0.000108,0.002959,-1.558709575,-2.919809831,-7.251754232,4.331944401,25,0.002946467,0.00315148,0.00264544,0.002984167,-0.0006365,0,1,0,0.000457707,3.55987055,12.81453049,11.39594164,16.03245909,0.00265181,1,-0.171092466,-0.238723488,0.000167,-5.635962776,-1,0.006161598,0.002973794,0.00270825,-98.9,18.23121727,42.19175747,2.09E-07,0.779589372,1.253925121,0.002859073,0.002710092,-0.79017088,0.002726202,-0.039623672,-5.95E-05,-8.74E-05,2.79E-05,0.0003984,0,27.38508395,0.002518265,0.003013383,0.003508502
0.002409,0.00267,0.00267,0.002416,0.002397,0.002415,4879040,0.0027342,0.002989825,0.002478575,0.000255625,0.002550627,0.0031479,0.003861127,817761217.4,-5534318.711,27.92943496,13.16841396,28.30685291,0,1,-0.000223032,1943298523,1943298523,1948177563,1949305073,1960561101,0,1,-0.227773407,-0.93040293,102.883651,106.8622449,-151.70217,-0.000178032,100,0,-100,0.000254948,0.002360947,0.0026904,0.003019853,0.002620075,0.002397,0.003117,0.003837,-0.0001689,-355.10729,0.002834985,3.129785107,-2.16E-07,0.593085106,-0.166744112,-28.99397352,-40.77899636,1,0,-5.709770716,36.12009819,0.003382356,0.002918982,6.066946868,11.29246236,-4.38408412,6538.422495,20415.61966,-1.217873189,0.002416,0.0025335,0.002494333,0.002594385,0.00254825,0.0032415,0.0028615,0.0032515,0.005267,26.60114311,0.0030535,25.22282165,0.002544,-0.000223243,-0.000496243,0.002635986,0.00253825,0.000294,-0.095808383,0.0026125,-0.000892,10.55246748,469.8292085,2053.956562,-10.20354222,-7.514385272,-2.689156943,11787.76064,39863250185,0.002870746,-0.0001002,0.0030535,0.002951405,-26.96493349,34.56254343,-0.269015411,-0.211947941,24.3314929,0.003021834,-0.148916693,-0.000256,0.0028698,-2.221966857,-5.690442237,-8.017909311,2.327467074,16.66666667,0.0028737,0.003069149,0.00249044,0.002910139,-0.000749667,0,1,0,0.000465021,3.339191564,5.865578844,8.628665452,11.44831276,0.003246039,-1,-0.168716781,-0.219338917,0.000275,-9.623394312,-1,0.006159678,0.002888311,0.00247475,-98.47878303,19.73503688,28.39113226,2.16E-07,0.716358025,1.305246914,0.002760345,0.002596621,-1.314779142,0.002619908,-0.100713976,-9.85E-05,-0.000101112,2.60E-06,0.000404667,0,27.42683,0.002456145,0.00295649,0.003456835
0.002555,0.002409,0.002594,0.002556,0.002382,0.002555,7374010,0.002673,0.002925716,0.002420284,0.000252716,0.002534761,0.00310515,0.003762761,822491714.4,-4241515.366,28.59057233,12.37673749,27.0304361,0,1,-0.00029295,1950672533,1943298523,1950672533,1949852057,1959039783,0,1,-0.184958976,0.693396226,107.9527963,113.2843266,-126.2528195,-0.000255872,100,0,-100,0.00025188,0.002311385,0.0026524,0.002993415,0.002566923,0.002382,0.0030255,0.003669,-1.00E-07,-156.8974771,0.00278426,3.120712308,-2.29E-07,0.445962733,-0.093337159,-20.35220568,-43.35759257,0,0,-5.686168692,40.13634842,0.003382356,0.002839284,11.46151104,11.34881192,11.68690928,2251.813066,17344.1253,-1.19136286,0.002556,0.002488,0.002510667,0.002519261,0.00253075,0.0030125,0.002773,0.003318,0.00527,26.53674286,0.0030535,30.95661264,0.002486,-0.000251065,-0.000463065,0.002602566,0.00248525,0.000284,0.05794702,0.002526,-0.000718,9.854457258,469.8292085,2059.751264,-10.43707701,-6.198336054,-4.238740956,18847.96956,39905980376,0.002813027,-8.15E-05,0.0030535,0.002911864,-21.93036042,39.24176644,-0.313331978,-0.245603454,34.96346246,0.002951549,-0.139328498,0.00014,0.002798,-1.494796175,-8.159077065,-8.389235311,0.230158246,25,0.002807567,0.00298427,0.002458872,0.002839417,-0.0008005,0,1,0,0.000459156,32.58426966,13.16111059,14.87341054,11.63267255,0.003189605,-1,-0.169638464,-0.203904878,0.000212,-11.54092394,-1,0.006156793,0.002812824,0.002522,-84.12408759,20.61924391,36.75626583,2.11E-07,0.691553306,1.332173363,0.002703291,0.002537963,-1.037120276,0.0025564,0.056330256,-0.000116788,-9.55E-05,-2.13E-05,0.000399867,1,28.20262694,0.002425274,0.002918348,0.003411422
0.002381,0.002555,0.00261,0.002393,0.002366,0.002392,4693290,0.0025984,0.002850535,0.002346265,0.000252135,0.002498897,0.00306125,0.003709397,818837103.3,-4489879.758,29.2044856,11.51842393,25.15590416,0,1,-0.000357129,1945979243,1945979243,1950672533,1948302931,1957030469,0,1,-0.237047665,-0.663934426,104.4835274,109.0725297,-123.6497599,-0.000332583,100,14.28571429,-85.71428571,0.000251317,0.002232451,0.0025634,0.002894349,0.002477097,0.002366,0.0030175,0.003669,-0.00012635,-243.7701618,0.002713122,3.120888557,-1.97E-07,0.382698962,-0.067891808,-26.49508973,-46.80336324,1,0,-5.726692675,40.38194027,0.003382356,0.002839156,8.76882691,10.48881692,5.328846893,-958.9870521,14010.44671,-1.191494834,0.002393,0.002488,0.002456333,0.002433552,0.002524,0.0030125,0.002765,0.0033405,0.004932,26.16518683,0.0030535,31.47576594,0.0024745,-0.000170485,-0.000414485,0.002521706,0.002481,0.000327,-0.063771518,0.002488,-0.000553,10.50217616,463.4520567,2059.751264,-13.19094816,-7.16176576,-6.029182396,11231.04297,39876050553,0.002754141,-5.97E-05,0.0030535,0.002859978,-18.77121521,36.01290273,-0.335143803,-0.286134264,30.04241315,0.002878726,-0.144770176,-0.000163,0.0027427,-1.845059622,-10.60364525,-8.667042798,-1.936602454,25,0.0027442,0.002897096,0.002373401,0.0027745,-0.000838667,0,1,0,0.000460695,4.963235294,13.62889884,11.0288483,11.5103081,0.003189605,-1,-0.174631414,-0.192587953,0.000244,-14.18969311,-1,0.006154932,0.00276189,0.0024405,-97.57194245,21.88904643,32.11132847,2.12E-07,0.714684015,1.263320942,0.002629655,0.002441242,-1.385080325,0.002478642,-0.065895728,-0.000142783,-9.72E-05,-4.56E-05,0.000400967,0,27.24680637,0.002375724,0.002868315,0.003360906
